,req_t,depart_t,travel_t,arr_t,parking_t,lea_t,charge_label,char_t,req_interval,depart_interval,lea_interval,arr_interval,dest,waiting_time,time_label
1753,2022-02-17 17:03:55,2022-02-17 17:18:55,58,2022-02-17 18:16:55,1418.3,2022-02-18 17:55:13,0,,72,73,172,77,1,4.816666666666666,3.0
1754,2022-02-17 17:04:14,2022-02-17 17:19:14,21,2022-02-17 17:40:14,28.666666666666668,2022-02-17 18:08:54,0,,72,73,77,75,3,4.5,0.0
1755,2022-02-17 17:04:47,2022-02-17 17:19:47,7,2022-02-17 17:26:47,81.63333333333334,2022-02-18 18:48:25,0,,72,73,175,74,3,3.95,1.0
1756,2022-02-17 17:04:56,2022-02-17 17:19:56,52,2022-02-17 18:11:56,126.85,2022-02-17 20:18:47,0,,72,73,85,77,3,3.8,1.0
1757,2022-02-17 17:05:27,2022-02-17 17:20:27,36,2022-02-17 17:56:27,1396.85,2022-02-18 17:13:18,0,,72,73,169,76,3,3.283333333333333,3.0
1758,2022-02-17 17:06:23,2022-02-17 17:21:23,20,2022-02-17 17:41:23,1037.8833333333334,2022-02-18 10:59:16,0,,72,73,144,75,1,2.35,3.0
1759,2022-02-17 17:06:28,2022-02-17 17:21:28,19,2022-02-17 17:40:28,994.1,2022-02-18 10:14:34,0,,72,73,141,75,3,2.2666666666666666,3.0
1760,2022-02-17 17:06:39,2022-02-17 17:21:39,22,2022-02-17 17:43:39,164.28333333333333,2022-02-17 20:27:56,0,,72,73,86,75,1,2.083333333333333,1.0
1761,2022-02-17 17:06:59,2022-02-17 17:21:59,6,2022-02-17 17:27:59,34.983333333333334,2022-02-18 18:02:58,0,,72,73,172,74,1,1.75,0.0
1762,2022-02-17 17:07:03,2022-02-17 17:22:03,14,2022-02-17 17:36:03,53.75,2022-02-17 18:29:48,0,,72,73,78,74,1,1.6833333333333331,0.0
1763,2022-02-17 17:07:25,2022-02-17 17:22:25,63,2022-02-17 18:25:25,5.083333333333333,2022-02-17 18:30:30,0,,72,73,78,78,1,1.3166666666666669,0.0
1764,2022-02-17 17:07:47,2022-02-17 17:22:47,37,2022-02-17 17:59:47,9.466666666666669,2022-02-17 18:09:15,0,,72,73,77,76,1,0.95,0.0
1765,2022-02-17 17:08:44,2022-02-17 17:23:44,6,2022-02-17 17:29:44,1319.8333333333333,2022-02-18 15:29:34,0,,73,74,162,74,1,15.0,3.0
1766,2022-02-17 17:08:45,2022-02-17 17:23:45,72,2022-02-17 18:35:45,1051.0166666666669,2022-02-18 12:06:46,0,,73,74,148,78,2,14.983333333333333,3.0
1767,2022-02-17 17:09:22,2022-02-17 17:24:22,22,2022-02-17 17:46:22,310.1666666666667,2022-02-18 22:56:32,0,,73,74,192,75,3,14.366666666666667,2.0
1768,2022-02-17 17:09:33,2022-02-17 17:24:33,5,2022-02-17 17:29:33,891.05,2022-02-18 08:20:36,0,,73,74,133,74,2,14.183333333333334,3.0
1769,2022-02-17 17:09:56,2022-02-17 17:24:56,37,2022-02-17 18:01:56,37.71666666666667,2022-02-18 18:39:39,0,,73,74,175,76,1,13.8,0.0
1770,2022-02-17 17:09:58,2022-02-17 17:24:58,21,2022-02-17 17:45:58,31.7,2022-02-17 18:17:40,0,,73,74,77,75,1,13.766666666666667,0.0
1771,2022-02-17 17:10:10,2022-02-17 17:25:10,2,2022-02-17 17:27:10,3.2,2022-02-17 17:30:22,0,,73,74,74,74,1,13.566666666666666,0.0
1772,2022-02-17 17:10:10,2022-02-17 17:25:10,48,2022-02-17 18:13:10,1028.4,2022-02-18 11:21:34,0,,73,74,145,77,3,13.566666666666666,3.0
1773,2022-02-17 17:13:09,2022-02-17 17:28:09,46,2022-02-17 18:14:09,8.633333333333333,2022-02-17 18:22:47,0,,73,74,77,77,3,10.583333333333334,0.0
1774,2022-02-17 17:13:46,2022-02-17 17:28:46,29,2022-02-17 17:57:46,172.76666666666668,2022-02-17 20:50:32,0,,73,74,87,76,1,9.966666666666669,1.0
1775,2022-02-17 17:14:54,2022-02-17 17:29:54,20,2022-02-17 17:49:54,288.9166666666667,2022-02-17 22:38:49,0,,73,74,95,75,3,8.833333333333334,2.0
1776,2022-02-17 17:15:02,2022-02-17 17:30:02,40,2022-02-17 18:10:02,1087.3,2022-02-18 12:17:20,0,,73,74,149,77,2,8.7,3.0
1777,2022-02-17 17:15:14,2022-02-17 17:30:14,40,2022-02-17 18:10:14,926.5166666666668,2022-02-18 09:36:45,0,,73,74,138,77,1,8.5,3.0
1778,2022-02-17 17:15:14,2022-02-17 17:30:14,24,2022-02-17 17:54:14,101.91666666666669,2022-02-17 19:36:09,0,,73,74,82,76,1,8.5,1.0
1779,2022-02-17 17:15:52,2022-02-17 17:30:52,0,2022-02-17 17:30:52,1197.3166666666666,2022-02-18 13:28:11,0,,73,74,154,74,1,7.866666666666666,3.0
1780,2022-02-17 17:16:37,2022-02-17 17:31:37,7,2022-02-17 17:38:37,837.2833333333333,2022-02-18 07:35:54,0,,73,74,130,74,3,7.116666666666666,3.0
1781,2022-02-17 17:16:46,2022-02-17 17:31:46,23,2022-02-17 17:54:46,106.18333333333334,2022-02-18 19:40:57,0,,73,74,179,76,2,6.966666666666667,1.0
1782,2022-02-17 17:17:07,2022-02-17 17:32:07,17,2022-02-17 17:49:07,21.016666666666666,2022-02-18 18:10:08,0,,73,74,173,75,2,6.616666666666666,0.0
1783,2022-02-17 17:17:46,2022-02-17 17:32:46,56,2022-02-17 18:28:46,183.0,2022-02-18 21:31:46,0,,73,74,186,78,3,5.966666666666667,2.0
1784,2022-02-17 17:18:07,2022-02-17 17:33:07,18,2022-02-17 17:51:07,1068.2833333333333,2022-02-18 11:39:24,0,,73,74,147,75,1,5.616666666666666,3.0
1785,2022-02-17 17:21:31,2022-02-17 17:36:31,1,2022-02-17 17:37:31,326.65,2022-02-17 23:04:10,0,,73,74,96,74,1,2.216666666666667,2.0
1786,2022-02-17 17:22:53,2022-02-17 17:37:53,7,2022-02-17 17:44:53,92.6,2022-02-17 19:17:29,0,,73,74,81,75,2,0.85,1.0
1787,2022-02-17 17:23:00,2022-02-17 17:38:00,36,2022-02-17 18:14:00,,2022-02-17 18:41:00,1,27.0,73,74,79,77,2,0.7333333333333333,
1788,2022-02-17 17:23:15,2022-02-17 17:38:15,30,2022-02-17 18:08:15,257.8333333333333,2022-02-17 22:26:05,0,,73,74,94,76,2,0.4833333333333333,2.0
1789,2022-02-17 17:23:28,2022-02-17 17:38:28,14,2022-02-17 17:52:28,1341.6166666666666,2022-02-18 16:14:05,0,,73,74,165,75,1,0.2666666666666666,3.0
1790,2022-02-17 17:23:42,2022-02-17 17:38:42,16,2022-02-17 17:54:42,1349.4666666666667,2022-02-18 16:24:10,0,,73,74,166,76,2,0.0333333333333333,3.0
1791,2022-02-17 17:23:44,2022-02-17 17:38:44,5,2022-02-17 17:43:44,199.2333333333333,2022-02-17 21:02:58,0,,74,75,88,75,2,15.0,2.0
1792,2022-02-17 17:24:12,2022-02-17 17:39:12,22,2022-02-17 18:01:12,825.7166666666667,2022-02-18 07:46:55,0,,74,75,131,76,2,14.533333333333331,3.0
1793,2022-02-17 17:24:23,2022-02-17 17:39:23,58,2022-02-17 18:37:23,173.5,2022-02-17 21:30:53,0,,74,75,90,78,1,14.35,1.0
1794,2022-02-17 17:25:04,2022-02-17 17:40:04,6,2022-02-17 17:46:04,136.7,2022-02-17 20:02:46,0,,74,75,84,75,3,13.666666666666666,1.0
1795,2022-02-17 17:25:19,2022-02-17 17:40:19,89,2022-02-17 19:09:19,43.5,2022-02-18 19:52:49,0,,74,75,179,81,3,13.416666666666666,0.0
1796,2022-02-17 17:25:34,2022-02-17 17:40:34,60,2022-02-17 18:40:34,222.5833333333333,2022-02-17 22:23:09,0,,74,75,93,79,3,13.166666666666666,2.0
1797,2022-02-17 17:25:47,2022-02-17 17:40:47,71,2022-02-17 18:51:47,51.98333333333333,2022-02-18 19:43:46,0,,74,75,179,79,2,12.95,0.0
1798,2022-02-17 17:25:59,2022-02-17 17:40:59,27,2022-02-17 18:07:59,1421.3,2022-02-18 17:49:17,0,,74,75,171,76,1,12.75,3.0
1799,2022-02-17 17:26:42,2022-02-17 17:41:42,16,2022-02-17 17:57:42,1418.05,2022-02-18 17:35:45,0,,74,75,170,76,1,12.033333333333331,3.0
1800,2022-02-17 17:27:43,2022-02-17 17:42:43,49,2022-02-17 18:31:43,129.21666666666667,2022-02-17 20:40:56,0,,74,75,87,78,2,11.016666666666667,1.0
1801,2022-02-17 17:28:51,2022-02-17 17:43:51,53,2022-02-17 18:36:51,137.85,2022-02-18 20:54:42,0,,74,75,184,78,1,9.883333333333333,1.0
1802,2022-02-17 17:29:14,2022-02-17 17:44:14,13,2022-02-17 17:57:14,145.51666666666668,2022-02-17 20:22:45,0,,74,75,85,76,2,9.5,1.0
1803,2022-02-17 17:30:48,2022-02-17 17:45:48,11,2022-02-17 17:56:48,221.0833333333333,2022-02-17 21:37:53,0,,74,75,90,76,3,7.933333333333334,2.0
1804,2022-02-17 17:30:54,2022-02-17 17:45:54,21,2022-02-17 18:06:54,1408.9666666666667,2022-02-18 17:35:52,0,,74,75,170,76,2,7.833333333333333,3.0
1805,2022-02-17 17:31:19,2022-02-17 17:46:19,5,2022-02-17 17:51:19,3.3,2022-02-17 17:54:37,0,,74,75,76,75,3,7.416666666666667,0.0
1806,2022-02-17 17:31:30,2022-02-17 17:46:30,15,2022-02-17 18:01:30,383.6666666666667,2022-02-18 00:25:10,0,,74,75,102,76,2,7.233333333333333,2.0
1807,2022-02-17 17:32:17,2022-02-17 17:47:17,23,2022-02-17 18:10:17,99.98333333333332,2022-02-17 19:50:16,0,,74,75,83,77,2,6.45,1.0
1808,2022-02-17 17:32:25,2022-02-17 17:47:25,30,2022-02-17 18:17:25,91.8,2022-02-18 19:49:13,0,,74,75,179,77,3,6.316666666666666,1.0
1809,2022-02-17 17:33:03,2022-02-17 17:48:03,41,2022-02-17 18:29:03,121.9,2022-02-17 20:30:57,0,,74,75,86,78,1,5.683333333333334,1.0
1810,2022-02-17 17:33:26,2022-02-17 17:48:26,16,2022-02-17 18:04:26,46.41666666666666,2022-02-18 18:50:51,0,,74,75,175,76,1,5.3,0.0
1811,2022-02-17 17:33:29,2022-02-17 17:48:29,5,2022-02-17 17:53:29,119.23333333333332,2022-02-18 19:52:43,0,,74,75,179,75,1,5.25,1.0
1812,2022-02-17 17:33:43,2022-02-17 17:48:43,50,2022-02-17 18:38:43,5.933333333333334,2022-02-17 18:44:39,0,,74,75,79,78,2,5.016666666666667,0.0
1813,2022-02-17 17:34:11,2022-02-17 17:49:11,83,2022-02-17 19:12:11,30.48333333333333,2022-02-17 19:42:40,0,,74,75,83,81,1,4.55,0.0
1814,2022-02-17 17:34:13,2022-02-17 17:49:13,13,2022-02-17 18:02:13,6.833333333333333,2022-02-17 18:09:03,0,,74,75,77,76,3,4.516666666666667,0.0
1815,2022-02-17 17:34:14,2022-02-17 17:49:14,62,2022-02-17 18:51:14,161.93333333333334,2022-02-17 21:33:10,0,,74,75,90,79,3,4.5,1.0
1816,2022-02-17 17:36:42,2022-02-17 17:51:42,52,2022-02-17 18:43:42,1142.5,2022-02-18 13:46:12,0,,74,75,155,79,3,2.033333333333333,3.0
1817,2022-02-17 17:37:11,2022-02-17 17:52:11,12,2022-02-17 18:04:11,1324.3166666666666,2022-02-18 16:08:30,0,,74,75,164,76,3,1.55,3.0
1818,2022-02-17 17:37:30,2022-02-17 17:52:30,15,2022-02-17 18:07:30,1412.3833333333334,2022-02-18 17:39:53,0,,74,75,171,76,2,1.2333333333333334,3.0
1819,2022-02-17 17:37:53,2022-02-17 17:52:53,43,2022-02-17 18:35:53,37.6,2022-02-17 19:13:29,0,,74,75,81,78,3,0.85,0.0
1820,2022-02-17 17:37:58,2022-02-17 17:52:58,20,2022-02-17 18:12:58,745.9166666666666,2022-02-18 06:38:53,0,,74,75,127,77,2,0.7666666666666667,3.0
1821,2022-02-17 17:38:44,2022-02-17 17:53:44,12,2022-02-17 18:05:44,1183.9166666666667,2022-02-18 13:49:39,0,,75,76,155,76,1,15.0,3.0
1822,2022-02-17 17:38:53,2022-02-17 17:53:53,30,2022-02-17 18:23:53,804.25,2022-02-18 07:48:08,0,,75,76,131,78,2,14.85,3.0
1823,2022-02-17 17:38:58,2022-02-17 17:53:58,23,2022-02-17 18:16:58,850.65,2022-02-18 08:27:37,0,,75,76,134,77,3,14.766666666666667,3.0
1824,2022-02-17 17:39:45,2022-02-17 17:54:45,12,2022-02-17 18:06:45,136.71666666666667,2022-02-17 20:23:28,0,,75,76,85,76,2,13.983333333333333,1.0
1825,2022-02-17 17:41:11,2022-02-17 17:56:11,29,2022-02-17 18:25:11,190.0833333333333,2022-02-17 21:35:16,0,,75,76,90,78,1,12.55,2.0
1826,2022-02-17 17:41:33,2022-02-17 17:56:33,11,2022-02-17 18:07:33,203.61666666666667,2022-02-17 21:31:10,0,,75,76,90,76,3,12.183333333333334,2.0
1827,2022-02-17 17:42:38,2022-02-17 17:57:38,36,2022-02-17 18:33:38,89.28333333333333,2022-02-17 20:02:55,0,,75,76,84,78,1,11.1,1.0
1828,2022-02-17 17:42:55,2022-02-17 17:57:55,28,2022-02-17 18:25:55,1148.2166666666667,2022-02-18 13:34:08,0,,75,76,154,78,3,10.816666666666666,3.0
1829,2022-02-17 17:43:59,2022-02-17 17:58:59,38,2022-02-17 18:36:59,75.4,2022-02-17 19:52:23,0,,75,76,83,78,2,9.75,1.0
1830,2022-02-17 17:44:37,2022-02-17 17:59:37,49,2022-02-17 18:48:37,935.4833333333332,2022-02-18 10:24:06,0,,75,76,142,79,1,9.116666666666667,3.0
1831,2022-02-17 17:44:52,2022-02-17 17:59:52,16,2022-02-17 18:15:52,95.01666666666668,2022-02-17 19:50:53,0,,75,76,83,77,2,8.866666666666667,1.0
1832,2022-02-17 17:45:45,2022-02-17 18:00:45,28,2022-02-17 18:28:45,10.016666666666667,2022-02-17 18:38:46,0,,75,76,79,78,2,7.983333333333333,0.0
1833,2022-02-17 17:47:03,2022-02-17 18:02:03,23,2022-02-17 18:25:03,59.95,2022-02-17 19:25:00,0,,75,76,82,78,1,6.683333333333334,0.0
1834,2022-02-17 17:47:03,2022-02-17 18:02:03,33,2022-02-17 18:35:03,214.8,2022-02-17 22:09:51,0,,75,76,93,78,3,6.683333333333334,2.0
1835,2022-02-17 17:48:00,2022-02-17 18:03:00,20,2022-02-17 18:23:00,24.416666666666668,2022-02-17 18:47:25,0,,75,76,79,77,3,5.733333333333333,0.0
1836,2022-02-17 17:48:20,2022-02-17 18:03:20,85,2022-02-17 19:28:20,190.56666666666663,2022-02-18 22:38:54,0,,75,76,191,82,2,5.4,2.0
1837,2022-02-17 17:49:11,2022-02-17 18:04:11,32,2022-02-17 18:36:11,127.08333333333331,2022-02-17 20:43:16,0,,75,76,87,78,1,4.55,1.0
1838,2022-02-17 17:49:37,2022-02-17 18:04:37,40,2022-02-17 18:44:37,782.6,2022-02-18 07:47:13,0,,75,76,131,79,3,4.116666666666666,3.0
1839,2022-02-17 17:50:24,2022-02-17 18:05:24,24,2022-02-17 18:29:24,65.28333333333333,2022-02-17 19:34:41,0,,75,76,82,78,1,3.333333333333333,1.0
1840,2022-02-17 17:50:46,2022-02-17 18:05:46,70,2022-02-17 19:15:46,71.9,2022-02-17 20:27:40,0,,75,76,86,81,3,2.966666666666667,1.0
1841,2022-02-17 17:50:55,2022-02-17 18:05:55,56,2022-02-17 19:01:55,120.05,2022-02-17 21:01:58,0,,75,76,88,80,2,2.816666666666667,1.0
1842,2022-02-17 17:51:58,2022-02-17 18:06:58,24,2022-02-17 18:30:58,1296.5166666666669,2022-02-18 16:07:29,0,,75,76,164,78,3,1.7666666666666666,3.0
1843,2022-02-17 17:52:24,2022-02-17 18:07:24,8,2022-02-17 18:15:24,281.3666666666667,2022-02-17 22:56:46,0,,75,76,96,77,3,1.3333333333333333,2.0
1844,2022-02-17 17:52:29,2022-02-17 18:07:29,12,2022-02-17 18:19:29,759.4833333333333,2022-02-18 06:58:58,0,,75,76,128,77,3,1.25,3.0
1845,2022-02-17 17:52:32,2022-02-17 18:07:32,4,2022-02-17 18:11:32,963.6833333333332,2022-02-18 10:15:13,0,,75,76,141,77,2,1.2,3.0
1846,2022-02-17 17:52:44,2022-02-17 18:07:44,22,2022-02-17 18:29:44,70.0,2022-02-17 19:39:44,0,,75,76,83,78,1,1.0,1.0
1847,2022-02-17 17:53:15,2022-02-17 18:08:15,40,2022-02-17 18:48:15,1053.0,2022-02-18 12:21:15,0,,75,76,149,79,1,0.4833333333333333,3.0
1848,2022-02-17 17:53:29,2022-02-17 18:08:29,14,2022-02-17 18:22:29,83.1,2022-02-18 19:45:35,0,,75,76,179,77,2,0.25,1.0
1849,2022-02-17 17:53:40,2022-02-17 18:08:40,7,2022-02-17 18:15:40,32.96666666666667,2022-02-17 18:48:38,0,,75,76,79,77,1,0.0666666666666666,0.0
1850,2022-02-17 17:54:20,2022-02-17 18:09:20,21,2022-02-17 18:30:20,61.98333333333333,2022-02-18 19:32:19,0,,76,77,178,78,3,14.4,1.0
1851,2022-02-17 17:54:45,2022-02-17 18:09:45,18,2022-02-17 18:27:45,100.8,2022-02-17 20:08:33,0,,76,77,84,78,3,13.983333333333333,1.0
1852,2022-02-17 17:55:45,2022-02-17 18:10:45,20,2022-02-17 18:30:45,106.33333333333331,2022-02-17 20:17:05,0,,76,77,85,78,2,12.983333333333333,1.0
1853,2022-02-17 17:55:58,2022-02-17 18:10:58,6,2022-02-17 18:16:58,142.95,2022-02-17 20:39:55,0,,76,77,87,77,1,12.766666666666667,1.0
1854,2022-02-17 17:56:55,2022-02-17 18:11:55,19,2022-02-17 18:30:55,849.3,2022-02-18 08:40:13,0,,76,77,135,78,3,11.816666666666666,3.0
1855,2022-02-17 17:57:05,2022-02-17 18:12:05,24,2022-02-17 18:36:05,233.76666666666668,2022-02-17 22:29:51,0,,76,77,94,78,1,11.65,2.0
1856,2022-02-17 17:57:19,2022-02-17 18:12:19,8,2022-02-17 18:20:19,1357.9666666666667,2022-02-18 16:58:17,0,,76,77,168,77,3,11.416666666666666,3.0
1857,2022-02-17 17:57:49,2022-02-17 18:12:49,93,2022-02-17 19:45:49,986.3166666666668,2022-02-18 12:12:08,0,,76,77,149,83,1,10.916666666666666,3.0
1858,2022-02-17 17:57:55,2022-02-17 18:12:55,2,2022-02-17 18:14:55,8.9,2022-02-17 18:23:49,0,,76,77,78,77,3,10.816666666666666,0.0
1859,2022-02-17 17:58:35,2022-02-17 18:13:35,10,2022-02-17 18:23:35,40.516666666666666,2022-02-17 19:04:06,0,,76,77,80,77,3,10.15,0.0
1860,2022-02-17 17:59:25,2022-02-17 18:14:25,24,2022-02-17 18:38:25,78.03333333333333,2022-02-17 19:56:27,0,,76,77,84,78,1,9.316666666666666,1.0
1861,2022-02-17 17:59:35,2022-02-17 18:14:35,15,2022-02-17 18:29:35,1122.3666666666666,2022-02-18 13:11:57,0,,76,77,153,78,3,9.15,3.0
1862,2022-02-17 17:59:46,2022-02-17 18:14:46,8,2022-02-17 18:22:46,1154.25,2022-02-18 13:37:01,0,,76,77,154,77,2,8.966666666666667,3.0
1863,2022-02-17 18:00:45,2022-02-17 18:15:45,15,2022-02-17 18:30:45,37.48333333333333,2022-02-18 19:08:14,0,,76,77,176,78,1,7.983333333333333,0.0
1864,2022-02-17 18:01:02,2022-02-17 18:16:02,40,2022-02-17 18:56:02,774.45,2022-02-18 07:50:29,0,,76,77,131,80,1,7.7,3.0
1865,2022-02-17 18:01:46,2022-02-17 18:16:46,12,2022-02-17 18:28:46,404.3833333333333,2022-02-18 01:13:09,0,,76,77,105,78,2,6.966666666666667,2.0
1866,2022-02-17 18:03:00,2022-02-17 18:18:00,33,2022-02-17 18:51:00,211.2,2022-02-17 22:22:12,0,,76,77,93,79,1,5.733333333333333,2.0
1867,2022-02-17 18:03:02,2022-02-17 18:18:02,16,2022-02-17 18:34:02,57.45,2022-02-17 19:31:29,0,,76,77,82,78,1,5.7,0.0
1868,2022-02-17 18:03:19,2022-02-17 18:18:19,18,2022-02-17 18:36:19,792.5666666666667,2022-02-18 07:48:53,0,,76,77,131,78,1,5.416666666666667,3.0
1869,2022-02-17 18:03:29,2022-02-17 18:18:29,15,2022-02-17 18:33:29,222.95,2022-02-18 22:16:26,0,,76,77,189,78,2,5.25,2.0
1870,2022-02-17 18:03:38,2022-02-17 18:18:38,12,2022-02-17 18:30:38,7.85,2022-02-17 18:38:29,0,,76,77,78,78,2,5.1,0.0
1871,2022-02-17 18:04:01,2022-02-17 18:19:01,20,2022-02-17 18:39:01,5.8,2022-02-17 18:44:49,0,,76,77,79,79,2,4.716666666666667,0.0
1872,2022-02-17 18:05:00,2022-02-17 18:20:00,97,2022-02-17 19:57:00,,2022-02-17 20:29:00,1,32.0,76,77,86,84,1,3.733333333333333,
1873,2022-02-17 18:05:24,2022-02-17 18:20:24,65,2022-02-17 19:25:24,363.7166666666666,2022-02-18 01:29:07,0,,76,77,106,82,2,3.333333333333333,2.0
1874,2022-02-17 18:05:49,2022-02-17 18:20:49,43,2022-02-17 19:03:49,1085.2333333333331,2022-02-18 13:09:03,0,,76,77,153,80,1,2.9166666666666665,3.0
1875,2022-02-17 18:06:19,2022-02-17 18:21:19,9,2022-02-17 18:30:19,908.0,2022-02-18 09:38:19,0,,76,77,138,78,2,2.4166666666666665,3.0
1876,2022-02-17 18:07:09,2022-02-17 18:22:09,16,2022-02-17 18:38:09,1408.1666666666667,2022-02-18 18:06:19,0,,76,77,172,78,2,1.5833333333333333,3.0
1877,2022-02-17 18:07:13,2022-02-17 18:22:13,17,2022-02-17 18:39:13,140.48333333333332,2022-02-18 20:59:42,0,,76,77,184,79,2,1.5166666666666666,1.0
1878,2022-02-17 18:08:03,2022-02-17 18:23:03,32,2022-02-17 18:55:03,174.65,2022-02-17 21:49:42,0,,76,77,91,80,2,0.6833333333333333,1.0
1879,2022-02-17 18:08:05,2022-02-17 18:23:05,0,2022-02-17 18:23:05,843.3,2022-02-18 08:26:23,0,,76,77,134,77,2,0.65,3.0
1880,2022-02-17 18:08:52,2022-02-17 18:23:52,19,2022-02-17 18:42:52,123.68333333333334,2022-02-18 20:46:33,0,,77,78,183,79,1,14.866666666666667,1.0
1881,2022-02-17 18:08:59,2022-02-17 18:23:59,5,2022-02-17 18:28:59,6.15,2022-02-17 18:35:08,0,,77,78,78,78,3,14.75,0.0
1882,2022-02-17 18:09:30,2022-02-17 18:24:30,53,2022-02-17 19:17:30,820.3166666666667,2022-02-18 08:57:49,0,,77,78,136,81,3,14.233333333333333,3.0
1883,2022-02-17 18:10:31,2022-02-17 18:25:31,60,2022-02-17 19:25:31,128.88333333333333,2022-02-18 21:34:24,0,,77,78,186,82,1,13.216666666666669,1.0
1884,2022-02-17 18:10:35,2022-02-17 18:25:35,56,2022-02-17 19:21:35,118.11666666666666,2022-02-18 21:19:42,0,,77,78,185,81,3,13.15,1.0
1885,2022-02-17 18:12:00,2022-02-17 18:27:00,18,2022-02-17 18:45:00,,2022-02-17 19:20:00,1,35.0,77,78,81,79,2,11.733333333333333,
1886,2022-02-17 18:12:11,2022-02-17 18:27:11,16,2022-02-17 18:43:11,5.6,2022-02-17 18:48:47,0,,77,78,79,79,1,11.55,0.0
1887,2022-02-17 18:13:11,2022-02-17 18:28:11,60,2022-02-17 19:28:11,177.33333333333334,2022-02-18 22:25:31,0,,77,78,190,82,3,10.55,1.0
1888,2022-02-17 18:13:45,2022-02-17 18:28:45,24,2022-02-17 18:52:45,103.05,2022-02-17 20:35:48,0,,77,78,86,79,2,9.983333333333333,1.0
1889,2022-02-17 18:13:51,2022-02-17 18:28:51,45,2022-02-17 19:13:51,1337.8,2022-02-18 17:31:39,0,,77,78,170,81,2,9.883333333333333,3.0
1890,2022-02-17 18:14:50,2022-02-17 18:29:50,28,2022-02-17 18:57:50,82.93333333333334,2022-02-17 20:20:46,0,,77,78,85,80,1,8.9,1.0
1891,2022-02-17 18:17:21,2022-02-17 18:32:21,51,2022-02-17 19:23:21,211.7,2022-02-18 22:55:03,0,,77,78,192,81,3,6.383333333333334,2.0
1892,2022-02-17 18:17:49,2022-02-17 18:32:49,28,2022-02-17 19:00:49,1028.5833333333333,2022-02-18 12:09:24,0,,77,78,149,80,1,5.916666666666667,3.0
1893,2022-02-17 18:19:46,2022-02-17 18:34:46,30,2022-02-17 19:04:46,11.4,2022-02-17 19:16:10,0,,77,78,81,80,3,3.966666666666667,0.0
1894,2022-02-17 18:19:47,2022-02-17 18:34:47,11,2022-02-17 18:45:47,960.2833333333332,2022-02-18 10:46:04,0,,77,78,143,79,1,3.95,3.0
1895,2022-02-17 18:20:23,2022-02-17 18:35:23,3,2022-02-17 18:38:23,103.98333333333332,2022-02-18 20:22:22,0,,77,78,181,78,1,3.35,1.0
1896,2022-02-17 18:20:40,2022-02-17 18:35:40,2,2022-02-17 18:37:40,104.21666666666668,2022-02-17 20:21:53,0,,77,78,85,78,1,3.066666666666667,1.0
1897,2022-02-17 18:21:19,2022-02-17 18:36:19,31,2022-02-17 19:07:19,4.4,2022-02-17 19:11:43,0,,77,78,81,80,3,2.4166666666666665,0.0
1898,2022-02-17 18:21:25,2022-02-17 18:36:25,4,2022-02-17 18:40:25,178.83333333333334,2022-02-17 21:39:15,0,,77,78,91,79,2,2.316666666666667,1.0
1899,2022-02-17 18:21:47,2022-02-17 18:36:47,36,2022-02-17 19:12:47,908.2333333333332,2022-02-18 10:21:01,0,,77,78,141,81,1,1.95,3.0
1900,2022-02-17 18:21:52,2022-02-17 18:36:52,12,2022-02-17 18:48:52,154.78333333333333,2022-02-17 21:23:39,0,,77,78,89,79,3,1.8666666666666667,1.0
1901,2022-02-17 18:22:06,2022-02-17 18:37:06,22,2022-02-17 18:59:06,1435.4833333333331,2022-02-18 18:54:35,0,,77,78,176,80,2,1.6333333333333333,3.0
1902,2022-02-17 18:22:09,2022-02-17 18:37:09,24,2022-02-17 19:01:09,7.683333333333334,2022-02-17 19:08:50,0,,77,78,81,80,1,1.5833333333333333,0.0
1903,2022-02-17 18:22:54,2022-02-17 18:37:54,17,2022-02-17 18:54:54,66.16666666666667,2022-02-17 20:01:04,0,,77,78,84,80,1,0.8333333333333334,1.0
1904,2022-02-17 18:22:57,2022-02-17 18:37:57,25,2022-02-17 19:02:57,592.6166666666667,2022-02-18 04:55:34,0,,77,78,120,80,2,0.7833333333333333,2.0
1905,2022-02-17 18:22:59,2022-02-17 18:37:59,67,2022-02-17 19:44:59,850.6166666666667,2022-02-18 09:55:36,0,,77,78,140,83,1,0.75,3.0
1906,2022-02-17 18:23:00,2022-02-17 18:38:00,52,2022-02-17 19:30:00,28.08333333333333,2022-02-18 19:58:05,0,,77,78,180,82,3,0.7333333333333333,0.0
1907,2022-02-17 18:23:39,2022-02-17 18:38:39,12,2022-02-17 18:50:39,209.65,2022-02-17 22:20:18,0,,77,78,93,79,2,0.0833333333333333,2.0
1908,2022-02-17 18:24:10,2022-02-17 18:39:10,14,2022-02-17 18:53:10,67.6,2022-02-17 20:00:46,0,,78,79,84,79,2,14.566666666666666,1.0
1909,2022-02-17 18:25:26,2022-02-17 18:40:26,48,2022-02-17 19:28:26,5.566666666666666,2022-02-17 19:34:00,0,,78,79,82,82,2,13.3,0.0
1910,2022-02-17 18:27:15,2022-02-17 18:42:15,15,2022-02-17 18:57:15,1179.8666666666666,2022-02-18 14:37:07,0,,78,79,158,80,1,11.483333333333333,3.0
1911,2022-02-17 18:33:16,2022-02-17 18:48:16,39,2022-02-17 19:27:16,162.16666666666666,2022-02-17 22:09:26,0,,78,79,93,82,2,5.466666666666667,1.0
